step,action
7,5
8,14
9,15
10,28
11,38
12,26
0,23
1,9
2,23
3,14
4,27
5,26
0,9
1,23
2,9
3,7
4,27
5,27
6,7
7,31
0,23
1,23
2,39
3,17
4,27
5,16
0,15
1,23
2,39
3,9
4,4
5,40
6,36
0,23
1,18
2,27
3,7
4,4
5,18
0,23
1,31
2,23
3,35
4,27
5,27
6,4
0,9
1,9
2,31
3,1
4,15
5,40
6,27
7,27
8,27
9,26
10,36
11,37
12,26
0,23
1,9
2,39
3,16
4,28
5,39
6,25
7,40
8,15
9,5
10,30
0,31
1,23
2,9
3,23
4,38
5,18
6,15
7,5
0,23
1,9
2,30
3,15
4,7
5,27
6,8
7,18
0,9
1,30
2,0
3,27
4,39
5,15
0,23
1,23
0,9
1,28
2,27
3,17
0,9
1,12
2,4
3,15
4,27
5,17
6,27
0,23
0,23
1,23
2,1
0,1
1,1
2,27
3,23
0,23
1,38
2,30
3,40
4,4
0,9
1,5
2,9
3,25
4,25
0,31
1,18
2,41
0,1
1,1
2,27
3,15
4,38
5,4
0,9
1,9
2,23
3,27
4,14
5,7
6,15
7,4
8,16
0,23
1,15
2,15
0,31
1,23
2,27
3,25
4,27
5,34
0,23
1,15
2,40
3,27
4,40
5,15
6,28
0,9
1,23
2,18
3,31
4,28
5,27
6,1
7,27
0,31
1,24
2,27
3,39
4,1
5,27
6,16
7,4
0,9
1,24
2,39
3,31
4,39
5,5
6,37
7,38
8,37
9,40
10,40
11,4
12,37
0,23
1,23
2,31
3,7
4,4
5,27
6,27
7,26
8,27
0,9
1,15
2,23
3,28
4,27
5,27
6,27
7,27
8,25
9,18
0,31
1,15
2,9
3,18
4,41
5,27
6,8
7,28
8,28
9,8
10,23
11,28
12,27
13,39
14,27
15,37
16,27
17,27
18,25
0,23
1,23
2,27
3,28
4,25
5,14
6,27
7,18
8,25
9,4
10,5
0,1
1,9
2,9
0,23
1,23
0,9
1,8
2,40
3,14
0,9
1,31
2,17
3,31
4,1
5,28
6,5
7,14
8,27
9,9
10,7
11,6
12,5
13,7
14,37
15,27
0,1
1,28
2,15
3,5
4,39
5,15
6,9
0,9
1,39
2,28
3,27
4,5
5,18
6,28
0,23
1,9
2,7
3,28
4,28
5,15
6,7
0,9
1,9
2,23
3,39
4,5
5,28
6,40
7,28
0,1
1,9
2,27
3,25
4,5
5,37
6,15
7,27
8,23
9,39
0,9
1,40
2,28
3,40
4,14
5,27
6,40
0,8
1,24
2,40
3,37
4,39
5,12
0,23
1,9
2,9
3,8
4,39
5,27
6,26
7,36
8,39
9,28
0,1
1,23
2,5
3,14
4,5
5,27
6,28
7,39
8,27
9,31
10,39
11,41
12,28
13,14
0,9
1,31
2,27
3,39
4,28
5,39
6,8
7,38
8,25
0,9
1,1
2,39
3,39
4,28
5,27
6,28
7,14
8,39
9,27
10,36
0,9
1,9
2,27
3,36
4,39
5,7
6,25
7,41
0,9
1,23
0,9
1,41
2,23
3,14
4,25
5,39
6,39
7,27
8,23
0,15
1,31
2,39
3,40
4,37
5,15
6,14
7,15
0,9
1,15
2,23
3,28
4,27
5,39
6,39
0,23
1,14
2,28
3,18
4,9
0,5
