step,action
1,37
2,38
3,7
4,31
5,28
6,15
7,8
0,10
1,10
2,23
3,35
4,4
5,15
6,28
7,27
8,28
9,28
10,6
11,26
12,26
13,26
14,26
15,31
0,10
1,15
2,23
3,25
4,28
5,17
6,6
0,10
1,16
2,31
0,1
1,1
2,15
3,9
4,31
5,28
6,7
7,28
0,31
1,27
2,6
3,25
4,6
5,6
6,6
7,15
0,10
1,17
2,17
3,28
4,36
0,1
1,10
2,28
3,28
4,28
5,28
6,38
0,1
1,9
2,25
3,25
4,6
5,6
6,28
7,28
0,10
1,37
2,38
3,37
4,31
0,1
1,2
0,1
1,9
2,13
3,31
4,31
5,28
6,6
7,28
8,15
9,38
0,31
1,36
2,16
3,37
4,37
5,25
6,38
7,38
8,28
9,38
10,38
11,28
12,15
13,38
0,28
1,1
2,9
3,25
4,30
5,6
6,31
7,30
8,28
9,37
10,28
11,7
12,31
0,10
1,1
2,2
3,38
4,31
0,1
1,36
2,25
3,7
0,10
1,36
2,38
3,16
4,7
5,6
6,28
0,10
1,1
2,15
3,28
4,27
5,38
6,28
7,28
8,25
9,31
10,28
11,27
12,28
0,31
1,26
2,26
3,37
4,38
5,6
6,18
7,23
0,10
1,1
2,15
3,2
4,31
0,10
1,26
2,38
3,38
4,7
5,6
6,28
7,27
8,15
0,10
1,31
2,15
3,28
4,1
0,10
1,38
2,1
3,36
4,16
5,15
0,31
1,7
2,23
3,6
4,37
5,28
6,26
7,36
0,15
1,37
2,15
0,10
1,1
2,15
3,38
4,28
5,28
6,28
7,6
8,41
9,28
10,28
11,28
12,28
0,10
1,9
2,16
3,37
4,6
5,28
6,6
7,27
8,7
9,25
10,6
0,10
1,9
2,31
3,38
4,9
5,9
6,28
0,31
1,38
2,23
3,28
4,7
5,37
6,6
7,6
8,15
9,6
10,26
11,6
0,10
1,28
2,38
3,38
4,31
5,38
6,28
7,15
8,6
9,28
0,31
1,36
2,26
3,26
4,30
5,19
0,10
1,25
2,26
3,31
4,6
5,40
6,7
7,38
8,28
9,38
10,31
0,10
0,10
1,15
2,38
