step,action
3,6
4,1
0,10
1,10
2,36
3,28
4,28
5,40
0,9
1,6
2,38
3,6
4,6
0,1
1,9
2,6
3,28
4,6
5,28
0,36
1,9
2,6
3,6
4,6
0,10
1,9
2,29
3,28
4,28
5,7
0,10
1,36
2,31
3,28
4,31
5,28
6,6
7,28
8,28
9,6
10,28
0,36
1,10
2,10
3,36
4,6
5,6
6,6
7,6
8,6
9,28
10,28
11,6
0,19
1,40
2,6
3,6
0,10
1,1
2,6
3,40
4,28
5,36
6,6
7,6
8,28
9,6
10,10
11,31
0,36
1,9
2,6
3,25
4,28
5,4
6,28
0,1
1,28
2,30
0,10
1,10
2,6
3,28
4,28
5,28
6,6
0,1
1,6
2,31
3,28
4,28
5,4
6,28
7,28
8,6
0,9
1,6
2,6
3,6
4,28
5,6
6,28
0,1
1,31
2,16
0,36
1,9
2,40
3,41
4,28
5,28
6,28
0,10
1,25
2,15
0,1
1,36
2,30
3,6
4,14
5,28
6,25
0,10
1,36
2,38
3,6
4,28
5,6
6,6
7,6
8,6
9,6
0,10
1,25
2,6
3,30
4,19
0,10
1,1
2,6
3,6
4,15
5,38
6,6
0,10
1,31
2,6
3,16
4,14
0,9
1,31
2,28
3,28
4,28
5,28
6,25
0,36
1,1
2,31
3,6
4,38
5,6
6,6
7,31
0,10
1,6
2,37
3,6
4,24
0,1
1,36
2,2
3,6
4,6
5,28
6,31
0,15
1,35
2,36
3,28
0,36
1,25
2,2
3,19
0,1
1,1
0,1
1,10
2,28
3,6
4,28
5,6
6,31
7,28
8,6
9,28
10,6
11,4
0,10
1,28
2,16
3,26
4,6
5,28
6,28
7,28
8,28
0,10
1,16
2,36
3,28
4,15
5,1
0,10
1,28
2,31
3,28
4,6
5,28
6,6
0,36
1,9
2,16
3,25
4,6
5,16
6,28
7,6
0,10
1,9
2,6
3,6
4,6
5,6
0,31
1,6
2,28
3,6
4,37
5,28
6,6
7,28
0,9
1,6
2,7
3,28
0,9
1,6
2,28
3,25
4,30
5,37
0,9
1,31
2,30
3,28
4,6
5,28
6,28
0,9
1,28
2,6
3,28
4,28
0,9
1,6
2,6
3,6
4,6
5,38
0,10
1,9
2,6
3,36
4,28
5,6
6,28
7,28
8,6
0,9
1,6
2,6
3,36
0,1
1,31
0,1
1,30
2,25
3,28
4,6
5,28
0,9
1,28
2,28
3,15
4,31
5,3
0,9
1,16
2,6
3,7
4,6
5,6
0,10
1,10
2,28
3,28
4,28
5,6
6,2
0,1
1,10
2,6
3,6
4,28
5,28
6,28
7,28
8,28
9,28
0,10
1,24
2,31
3,27
4,25
5,14
6,28
7,6
8,6
9,28
10,6
0,1
1,19
2,30
3,27
4,38
5,6
6,28
7,28
8,6
9,28
10,28
11,37
0,10
0,10
1,36
2,15
3,38
4,16
5,28
6,28
0,9
1,18
2,25
3,31
0,10
1,28
2,38
3,28
4,16
5,6
0,10
1,10
2,35
3,37
4,25
0,36
1,36
2,25
3,10
4,28
5,28
6,6
7,28
8,6
0,1
1,30
2,29
3,6
4,36
5,25
6,6
0,1
1,36
2,6
0,10
1,36
2,25
3,37
4,28
5,6
6,1
0,36
1,2
2,9
3,38
4,28
5,41
0,9
1,6
2,6
3,40
4,6
5,5
6,28
7,6
8,5
0,2
1,31
2,28
3,28
4,6
5,6
6,28
7,6
0,36
1,36
2,31
3,37
4,28
5,4
6,28
0,28
1,1
2,40
0,31
1,28
2,6
3,28
4,6
0,31
1,36
2,6
3,6
4,28
5,28
6,28
7,6
8,24
0,10
1,6
2,6
3,36
4,28
5,13
6,3
7,6
8,28
9,28
10,4
0,9
1,36
2,16
3,30
0,10
1,10
2,6
3,24
4,28
5,28
6,28
7,28
8,28
9,4
0,1
1,31
2,36
3,38
4,19
5,28
6,36
7,28
8,6
9,28
10,28
11,28
12,14
0,10
1,25
2,6
3,31
0,10
1,36
2,28
3,9
4,6
5,6
6,6
7,28
8,28
0,1
1,28
2,28
3,28
4,23
0,36
1,28
2,31
3,28
4,28
5,28
6,28
7,28
8,28
9,6
0,1
1,38
2,16
3,26
4,28
0,31
1,10
2,16
3,36
4,28
5,6
6,31
0,1
1,16
2,28
3,38
4,24
5,2
0,36
1,31
2,28
3,16
4,28
0,36
1,6
2,9
3,28
4,15
5,27
6,6
7,14
8,28
9,28
10,6
11,28
12,28
13,40
0,36
1,1
2,31
3,37
4,31
0,9
1,6
2,6
3,6
4,6
5,6
6,28
7,28
0,9
1,30
2,28
3,19
4,6
5,28
6,28
7,28
8,6
9,28
10,7
11,1
12,28
13,37
14,6
0,30
1,7
2,30
0,10
1,1
2,2
3,28
4,9
5,24
6,28
7,28
8,6
9,6
10,6
11,28
0,10
1,10
2,28
3,1
4,36
5,25
6,25
0,10
1,28
2,36
3,28
4,6
0,10
1,10
2,36
3,38
4,2
5,28
6,37
7,28
8,28
9,28
0,10
1,36
2,28
3,5
4,15
5,6
6,6
7,28
0,10
1,10
2,16
3,30
4,16
5,6
6,28
7,6
8,28
0,36
1,30
2,25
3,28
4,28
5,37
6,28
7,6
8,6
9,28
0,1
1,9
2,6
3,6
4,28
5,6
0,1
1,6
2,6
3,6
4,37
5,28
6,28
7,28
0,1
1,31
2,31
3,28
4,40
5,28
6,28
7,6
8,28
9,28
10,6
11,28
12,28
13,28
0,30
1,1
2,6
3,28
4,6
0,10
1,36
2,16
3,6
4,28
5,6
0,1
1,25
2,38
3,6
4,38
5,16
6,28
7,4
8,28
0,10
1,10
2,6
3,6
4,6
5,15
0,1
1,9
2,37
3,6
4,28
5,6
6,28
7,31
0,10
1,6
2,15
3,2
4,6
5,38
6,20
7,28
8,28
0,1
1,9
2,30
3,24
4,28
5,6
6,28
7,28
8,6
0,9
1,24
2,38
3,28
4,28
5,6
6,6
0,10
1,31
2,28
3,28
4,41
0,10
0,1
1,28
2,31
0,1
1,9
2,28
3,31
4,2
5,9
6,6
7,28
8,6
9,6
10,26
0,1
1,9
2,6
3,6
4,2
5,6
6,28
7,6
8,6
9,5
10,28
11,6
12,6
13,28
14,28
15,28
16,14
0,1
1,36
2,36
3,28
4,28
5,28
6,6
7,28
0,10
1,24
2,28
3,28
4,6
5,28
6,28
7,28
8,28
9,6
0,15
1,6
2,6
3,40
0,10
0,10
1,37
2,30
3,29
4,28
5,28
6,28
7,6
8,28
9,28
0,10
1,16
2,28
3,28
4,6
0,10
1,36
2,36
3,6
4,28
5,28
6,28
7,28
8,6
9,28
10,28
11,28
0,10
1,6
2,6
3,28
4,28
5,28
6,28
7,6
8,28
0,10
1,1
2,1
0,31
1,6
2,6
3,6
4,40
5,28
6,28
7,37
0,10
1,6
2,6
3,28
4,28
5,6
0,10
1,1
2,36
3,28
4,28
5,28
6,29
7,28
8,6
0,10
1,36
2,36
3,9
4,6
5,24
6,36
7,14
8,28
9,28
10,28
11,28
12,28
13,28
14,28
15,13
0,10
1,1
2,28
3,28
4,28
5,28
0,10
1,36
2,36
3,31
4,28
5,3
6,28
7,6
8,28
0,36
1,40
2,31
3,27
4,28
5,6
6,6
7,37
8,25
9,4
10,28
0,10
1,6
2,6
3,6
4,6
0,1
1,10
2,28
3,6
4,28
5,6
6,6
7,28
8,6
9,28
0,9
1,36
2,6
3,6
4,28
5,28
6,28
7,6
8,28
9,28
10,6
0,2
1,23
2,9
3,31
4,28
5,6
6,28
7,6
8,28
9,28
10,6
11,6
0,10
1,28
2,29
3,6
4,28
0,36
1,6
2,14
3,31
4,28
5,28
6,28
7,28
8,6
9,6
10,6
11,6
12,28
0,10
1,28
2,31
3,6
4,29
5,28
6,28
7,28
8,28
0,10
1,36
2,28
3,27
4,38
5,12
0,10
1,19
2,6
3,28
4,6
5,23
6,6
7,28
8,31
9,6
10,28
11,15
0,10
1,19
2,40
3,37
4,15
5,28
6,28
7,28
8,28
9,6
0,9
